,Player,Squad,Salary.2021,Salary 2022,Salary 2023,Salary 2024,Salary 2025,Salary 2026,Salary 2027,Salary 2028,Salary 2029,Salary 2030,Salary 2031
877,m.maimon,Wet Monarchs,28180000,29490000,29210000,29310000,29910000,28180000,28180000,28180000,28180000,28180000,28180000
878,s.gwenzi,Wet Monarchs,22870000,23960000,23890000,23610000,23730000,23670000,23720000,23930000,23710000,23790000,24270000
879,m.ramirez,Wet Monarchs,15200000,15630000,15910000,15870000,15790000,15860000,15720000,15930000,15880000,15690000,15770000
880,c.dominguez,Wet Monarchs,26470000,27520000,27220000,27710000,27630000,27490000,27620000,27370000,27730000,27650000,27330000
881,l.amule,Wet Monarchs,13510000,14050000,13890000,14140000,14100000,14030000,14100000,13970000,14150000,14110000,13950000
882,a.serrano,Wet Monarchs,21980000,22960000,22690000,22800000,22750000,22790000,2.3e+07,22790000,22860000,23330000,21980000
883,g.razak,Wet Monarchs,19280000,2e+07,19950000,19990000,20170000,19990000,20060000,20460000,19280000,19280000,19280000
884,p.tse,Wet Monarchs,10450000,10910000,10850000,10910000,10800000,10950000,10910000,10790000,10840000,10820000,10840000
885,y.yanti,Wet Monarchs,27740000,28950000,28680000,29060000,28970000,28640000,28780000,28710000,28770000,29030000,28760000
886,b.murray,Wet Monarchs,19160000,2e+07,19810000,20070000,20010000,19780000,19880000,19830000,19870000,20050000,19860000
887,b.ndlovu,Wet Monarchs,30380000,31800000,31710000,31550000,31710000,31410000,31830000,31730000,31360000,31520000,31440000
888,c.rathod,Wet Monarchs,17110000,17860000,17770000,17860000,17690000,17930000,17870000,17660000,17750000,17710000,17740000
889,j.nakubulwa,Wet Monarchs,10360000,10710000,10850000,10820000,10700000,10750000,10720000,10740000,10840000,10740000,10780000
890,z.wati,Wet Monarchs,19390000,20240000,20140000,20240000,20050000,20320000,20250000,20020000,20120000,20070000,20110000
891,x.tu,Wet Monarchs,17810000,18320000,18640000,18590000,18500000,18590000,18410000,18660000,18600000,18390000,18480000
892,g.mbeiza,Wet Monarchs,23030000,24110000,24040000,23920000,24030000,23810000,24130000,24050000,23780000,23890000,23840000
893,v.krisensen,Wet Monarchs,20390000,21150000,21340000,21140000,21210000,21640000,20390000,20390000,20390000,20390000,20390000
894,u.kristiansen,Wet Monarchs,24180000,25140000,24870000,25310000,25240000,25110000,25240000,2.5e+07,25330000,25250000,24960000
895,y.jokinen,Wet Monarchs,30640000,3.2e+07,31630000,31790000,31710000,31770000,32060000,31760000,31870000,32520000,30640000
896,w.okumu,Wet Monarchs,23720000,24850000,24770000,24490000,24610000,24550000,24600000,24820000,24590000,24670000,25180000
897,t.hoe,Wet Monarchs,31080000,32440000,32130000,32560000,32460000,32090000,32240000,32170000,32230000,32520000,32220000
898,s.busch,Awkward Trailblazers,17250000,17880000,17940000,18310000,17250000,17250000,17250000,17250000,17250000,17250000,17250000
899,p.konadu,Awkward Trailblazers,18850000,19680000,19580000,19670000,19490000,19750000,19690000,19460000,19560000,19510000,19550000
900,d.okech,Awkward Trailblazers,19640000,20430000,20850000,19640000,19640000,19640000,19640000,19640000,19640000,19640000,19640000
901,s.chemutai,Awkward Trailblazers,16490000,17210000,17050000,17280000,17220000,17020000,17110000,17070000,17100000,17250000,17100000
902,q.busobozi,Awkward Trailblazers,23860000,24740000,24970000,24740000,24820000,25320000,23860000,23860000,23860000,23860000,23860000
903,i.nartey,Awkward Trailblazers,16800000,17280000,17580000,17540000,17450000,17530000,17370000,17600000,17550000,17340000,17430000
904,g.chee,Awkward Trailblazers,4310000,4430000,4510000,4500000,4480000,4500000,4460000,4520000,4500000,4450000,4470000
905,b.hadzi,Awkward Trailblazers,22530000,23290000,23610000,23530000,23260000,23370000,23320000,23360000,23570000,23360000,23440000
906,q.scott,Awkward Trailblazers,27710000,28500000,2.9e+07,28930000,28780000,28920000,28650000,29030000,28940000,28610000,28750000
907,b.ionescu,Awkward Trailblazers,5860000,6130000,6090000,6030000,6130000,6120000,6090000,6120000,6060000,6140000,6120000
908,d.isabirye,Awkward Trailblazers,26060000,27200000,27070000,27200000,26940000,27300000,27220000,26900000,27040000,26970000,27030000
909,h.odoi,Awkward Trailblazers,32200000,33690000,33480000,33110000,33700000,33610000,33440000,33610000,33290000,33740000,33630000
910,o.pellegrini,Awkward Trailblazers,27060000,28260000,27940000,28070000,28010000,28060000,28310000,28050000,28150000,28720000,27060000
911,j.nyondo,Awkward Trailblazers,12540000,12900000,13130000,13090000,13020000,13090000,12970000,13140000,13100000,12950000,13010000
912,g.chakanyuka,Awkward Trailblazers,34860000,36380000,36040000,36520000,36410000,35990000,36170000,36080000,36150000,36480000,36140000
913,r.mbeiza,Awkward Trailblazers,2.4e+07,24680000,25120000,25050000,24930000,25050000,24810000,25150000,25070000,24780000,24900000
914,g.prasetyo,Awkward Trailblazers,20940000,21620000,21720000,21670000,21720000,21910000,21710000,21780000,22230000,20940000,20940000
915,a.ashaba,Awkward Trailblazers,31220000,32610000,32230000,32390000,32310000,32380000,32670000,32370000,32480000,33140000,31220000
916,e.gupta,Awkward Trailblazers,21910000,22760000,22870000,22650000,22960000,22880000,22620000,22730000,22680000,22720000,22930000
917,h.gimbo,Awkward Trailblazers,13380000,13880000,1.4e+07,13870000,13920000,14200000,13380000,13380000,13380000,13380000,13380000
918,z.sng,Awkward Trailblazers,21240000,22180000,21930000,22040000,21980000,22030000,22220000,22020000,22090000,22540000,21240000
919,a.ross,Awkward Trailblazers,18520000,19050000,19380000,19330000,19240000,19330000,19150000,19400000,19340000,19120000,19210000
920,p.ssempijja,Awkward Trailblazers,11770000,12210000,12320000,12200000,12240000,12490000,11770000,11770000,11770000,11770000,11770000
921,e.doyle,Awkward Trailblazers,10240000,10590000,10730000,10700000,10570000,10620000,10600000,10620000,10710000,10620000,10650000
922,k.ozols,Awkward Trailblazers,33220000,34810000,34700000,34300000,34470000,34380000,34450000,34760000,34440000,34560000,35260000
923,h.manyika,Awkward Trailblazers,28740000,29740000,29800000,30070000,29790000,29900000,30500000,28740000,28740000,28740000,28740000
924,s.nachum,Blue Jaguars,1790000,1880000,1870000,1850000,1860000,1850000,1860000,1870000,1860000,1860000,1900000
925,r.yeko,Blue Jaguars,18830000,19700000,19580000,19360000,19710000,19660000,19560000,19650000,19470000,19730000,19670000
926,s.magezi,Blue Jaguars,20800000,21470000,21580000,21530000,21570000,21760000,21560000,21640000,22080000,20800000,20800000
927,f.ashaba,Blue Jaguars,27630000,28700000,28840000,28570000,28950000,28860000,28530000,28670000,28600000,28650000,28910000
928,f.namukasa,Blue Jaguars,11740000,12140000,12300000,12260000,12120000,12180000,12150000,12170000,12280000,12170000,12210000
929,e.patra,Blue Jaguars,25180000,25890000,26360000,26290000,26150000,26280000,26030000,26380000,26300000,2.6e+07,26120000
930,q.ogwang,Blue Jaguars,15780000,16330000,16360000,16510000,16360000,16410000,16750000,15780000,15780000,15780000,15780000
931,s.oduro,Blue Jaguars,18120000,18730000,18980000,18930000,18710000,18800000,18750000,18790000,18960000,18790000,18850000
932,m.schwartz,Blue Jaguars,18340000,18860000,19200000,19150000,19050000,19140000,18960000,19220000,19160000,18930000,19030000
933,a.grgi,Blue Jaguars,16260000,16830000,16860000,17010000,16860000,16910000,17260000,16260000,16260000,16260000,16260000
934,r.dahl,Blue Jaguars,7470000,7810000,7770000,7680000,7820000,7800000,7760000,7800000,7720000,7830000,7800000
935,b.jalali,Blue Jaguars,37200000,38460000,38980000,38850000,38410000,38590000,38500000,38580000,38920000,38570000,38700000
936,n.khalil,Blue Jaguars,32550000,33600000,33770000,33690000,33760000,34060000,33740000,33860000,34550000,32550000,32550000
937,g.leclercq,Blue Jaguars,23990000,25100000,24940000,24670000,25110000,25040000,24920000,25040000,24800000,25130000,25060000
938,e.bah,Blue Jaguars,29330000,30700000,30620000,30460000,30610000,30320000,30730000,30630000,30280000,30430000,30360000
939,i.tukundane,Blue Jaguars,34980000,36110000,36290000,36200000,36280000,36600000,36260000,36390000,37130000,34980000,34980000
940,v.ikeda,Blue Jaguars,20710000,21700000,21630000,21380000,21490000,21430000,21480000,21670000,21470000,21540000,21980000
941,f.ankrah,Blue Jaguars,35720000,37030000,37370000,37130000,36730000,37390000,37290000,37100000,37280000,36930000,37420000
942,x.walusimbi,Blue Jaguars,20820000,21620000,21730000,21530000,21810000,21750000,21490000,21600000,21550000,21590000,21790000
943,s.armah,Blue Jaguars,22620000,23610000,23390000,23700000,23630000,23350000,23470000,23410000,23460000,23670000,23450000
944,y.marlina,Blue Jaguars,37040000,38690000,38240000,38430000,38340000,38410000,38760000,38400000,38530000,39310000,37040000
945,a.mor,Blue Jaguars,2.2e+07,23350000,2.2e+07,2.2e+07,2.2e+07,2.2e+07,2.2e+07,2.2e+07,2.2e+07,2.2e+07,2.2e+07
946,h.nakimera,Blue Jaguars,1.1e+07,11380000,11410000,11510000,11400000,11440000,11680000,1.1e+07,1.1e+07,1.1e+07,1.1e+07
947,z.kasibante,Blue Jaguars,28640000,29900000,29750000,29890000,29610000,30010000,29910000,29570000,29710000,29640000,29700000
948,x.aminah,Blue Jaguars,14620000,15260000,15120000,15320000,15270000,15090000,15170000,15130000,15160000,15300000,15160000
949,d.hsu,Blue Jaguars,26200000,27120000,27170000,27410000,27160000,27250000,27810000,26200000,26200000,26200000,26200000
950,i.nalubwama,Fiery Governors,18990000,19720000,19820000,19630000,19900000,19830000,19610000,19700000,19650000,19690000,19870000
951,m.watson,Fiery Governors,19520000,20370000,20180000,20450000,20390000,20150000,20250000,20200000,20240000,20420000,20240000
952,b.nanyunja,Fiery Governors,8050000,8370000,8280000,8430000,8400000,8360000,8400000,8320000,8430000,8410000,8310000
953,i.khalili,Fiery Governors,14550000,15190000,15110000,15180000,15040000,15240000,15200000,15020000,15100000,15060000,15090000
954,l.khachatryan,Fiery Governors,19080000,19960000,19780000,19850000,20250000,19080000,19080000,19080000,19080000,19080000,19080000
955,n.bintisulaiman,Fiery Governors,14470000,14880000,15150000,15110000,15030000,15100000,14960000,15160000,15110000,14940000,15010000
956,r.magaya,Fiery Governors,30090000,31430000,31070000,31220000,31140000,31200000,31480000,31190000,31300000,31940000,30090000
957,s.nassazi,Fiery Governors,15390000,15890000,15970000,15930000,15960000,16100000,15950000,16010000,16330000,15390000,15390000
958,z.frank,Fiery Governors,22870000,23960000,23890000,23610000,23730000,23670000,23720000,23930000,23710000,23790000,24270000
959,x.mulder,Fiery Governors,19590000,20520000,20460000,20220000,20320000,20270000,20320000,20500000,20310000,20380000,20790000
960,l.arai,Fiery Governors,17740000,18430000,18510000,18340000,18590000,18530000,18310000,18400000,18360000,18400000,18560000
961,y.jain,Fiery Governors,24060000,25110000,24880000,25210000,25130000,24840000,24960000,24900000,24950000,25180000,24940000
962,f.apili,Fiery Governors,9500000,9940000,9920000,9870000,9910000,9820000,9950000,9920000,9810000,9860000,9830000
963,d.morales,Fiery Governors,21630000,22470000,22570000,22360000,22660000,22590000,22330000,22440000,22390000,22430000,22630000
964,l.nakirya,Fiery Governors,27610000,28930000,28840000,28500000,28640000,28580000,28630000,28890000,28620000,28720000,29300000
965,q.tshia,Fiery Governors,28760000,29580000,30100000,30020000,29870000,30010000,29740000,30130000,30040000,29690000,29840000
966,f.lemaire,Fiery Governors,6230000,6460000,6450000,6460000,6520000,6460000,6480000,6610000,6230000,6230000,6230000
967,l.nalukenge,Fiery Governors,11470000,11860000,12020000,11980000,11840000,11900000,11870000,11890000,1.2e+07,11890000,11930000
968,q.ghoe,Fiery Governors,8760000,9140000,9100000,9140000,9060000,9180000,9150000,9040000,9090000,9070000,9080000
969,j.andersen,Fiery Governors,30880000,31930000,32350000,32250000,31880000,32040000,31960000,32020000,32310000,32010000,32120000
970,a.omara,Fiery Governors,30190000,31250000,31310000,31590000,31300000,31400000,32040000,30190000,30190000,30190000,30190000
971,f.nakimuli,Fiery Governors,23250000,24360000,24280000,2.4e+07,24120000,24060000,24110000,24330000,24100000,24190000,24680000
972,k.sah,Fiery Governors,17680000,18180000,18510000,18460000,18360000,18450000,18280000,18520000,18470000,18250000,18340000
973,c.abbo,Fiery Governors,16850000,17520000,17330000,17640000,17590000,17500000,17590000,17420000,17650000,17600000,17400000
974,v.athieno,Fiery Governors,17260000,18010000,17850000,18080000,18030000,17820000,17910000,17860000,17900000,18060000,17890000
975,m.nakaggwa,Fiery Governors,20230000,21200000,21130000,20890000,20990000,20940000,20980000,21170000,20970000,21040000,21470000
976,y.dupont,Fiery Governors,19580000,20300000,20480000,20360000,20140000,20490000,20440000,20340000,20430000,20240000,20510000
977,b.munemo,Fiery Governors,31350000,32850000,32740000,32370000,32530000,32450000,32510000,32800000,32500000,32610000,33270000
978,l.kovalenko,Horrible Flames,15130000,15640000,15850000,15800000,15620000,15700000,15660000,15690000,15830000,15690000,15740000
979,z.okon,Horrible Flames,15080000,15740000,15660000,15740000,15590000,15800000,15750000,15570000,15650000,15610000,15640000
980,c.rodriguez,Horrible Flames,28880000,29950000,30220000,29940000,30040000,30650000,28880000,28880000,28880000,28880000,28880000
981,f.mugide,Horrible Flames,25590000,26810000,26730000,26420000,26550000,26480000,26540000,26780000,26530000,26620000,27160000
982,k.nyakudya,Horrible Flames,16050000,16750000,16590000,16820000,16760000,16570000,16650000,16610000,16640000,16790000,16640000
983,k.ohayon,Horrible Flames,9150000,9490000,9570000,9490000,9520000,9710000,9150000,9150000,9150000,9150000,9150000
984,e.pour,Horrible Flames,13740000,14350000,14190000,14260000,14220000,14250000,14380000,14240000,14290000,14580000,13740000
985,g.nansamba,Horrible Flames,13880000,14490000,14350000,14540000,14500000,14330000,14400000,14370000,14390000,14520000,14390000
986,p.ategeka,Horrible Flames,25250000,26430000,26360000,26230000,26350000,26110000,26460000,26370000,26070000,26200000,26130000
987,l.kavi,Horrible Flames,8120000,8380000,8420000,8400000,8420000,8500000,8420000,8450000,8620000,8120000,8120000
988,t.nakku,Horrible Flames,13080000,13600000,13450000,13690000,13650000,13590000,13650000,13520000,13700000,13660000,13500000
989,c.nabaggala,Horrible Flames,10980000,11380000,11490000,11410000,11290000,11490000,11460000,11400000,11460000,11350000,11500000
990,i.nagadya,Horrible Flames,38320000,40020000,39560000,39760000,39660000,39740000,40100000,39730000,39860000,40670000,38320000
991,m.nyirongo,Horrible Flames,33430000,34380000,34990000,34900000,34720000,34890000,34560000,35030000,34920000,34510000,34680000
992,v.mudondo,Horrible Flames,24560000,25630000,25390000,25730000,25650000,25360000,25480000,25420000,25470000,25700000,25460000
993,a.namubiru,Horrible Flames,30140000,31550000,31460000,31300000,31460000,31160000,31580000,31480000,31120000,31270000,31190000
994,j.adam,Horrible Flames,36500000,37780000,37850000,38190000,37840000,37970000,38740000,36500000,36500000,36500000,36500000
995,w.ainomugisha,Horrible Flames,31670000,33060000,32890000,33050000,32740000,33180000,33080000,32700000,32860000,32780000,32840000
996,i.agwang,Horrible Flames,10490000,10960000,10830000,10880000,10860000,10880000,10980000,10870000,10910000,11130000,10490000
997,r.aguilar,Horrible Flames,12440000,13020000,12990000,12920000,12980000,12860000,13030000,12990000,12840000,12910000,12870000
998,d.safitri,Horrible Flames,32140000,33380000,33540000,33230000,33670000,33570000,33180000,33340000,33260000,33330000,33630000
999,k.ntale,Horrible Flames,33550000,35040000,34640000,34810000,34720000,34790000,35110000,34780000,34900000,35610000,33550000
1000,l.ndoro,Horrible Flames,13990000,14500000,14640000,14540000,14390000,14640000,14600000,14530000,14600000,14460000,14660000
1001,o.ortega,Horrible Flames,28230000,29550000,29470000,29320000,29460000,29190000,29580000,29490000,29140000,29290000,29220000
1002,y.thin,Horrible Flames,16390000,1.7e+07,17150000,16990000,17050000,17400000,16390000,16390000,16390000,16390000,16390000
1003,c.denis,Little Lollipops,24410000,25260000,25310000,25540000,25310000,25390000,25910000,24410000,24410000,24410000,24410000
1004,h.morgan,Little Lollipops,19780000,20340000,20700000,20650000,20540000,20640000,20450000,20720000,20660000,20420000,20520000
