,Player Name,Age,League,Squad,Country,Position,Annualized Salary
1863,k.ndiweni,27,D,Remarkable Flames,Dosqaly,MF,32790000
1864,n.von,23,D,Remarkable Flames,Iverde,MF,11170000
1865,d.schmid,22,D,Remarkable Flames,Nganion,MF,27620000
1866,f.msiska,18,D,Remarkable Flames,Nkasland Cronestan,MF,4040000
1867,h.nakate,19,D,Remarkable Flames,Northslands,MF,20480000
1868,y.namutosi,18,D,Remarkable Flames,Sobianitedrucy,MF,4110000
1869,g.hungwe,24,D,Remarkable Flames,Sobianitedrucy,MFFW,29210000
1870,j.nanziri,26,D,Serious Ranchers,Byasier Pujan,DF,20920000
1871,n.muhammadu,25,D,Serious Ranchers,Byasier Pujan,DF,20440000
1872,i.greenberg,33,D,Serious Ranchers,Cabral Retrea,DF,16370000
1873,d.onzia,29,D,Serious Ranchers,Desaintko,DF,20300000
1874,k.shibata,29,D,Serious Ranchers,Imaar Vircoand,DF,11290000
1875,l.sayed,24,D,Serious Ranchers,Ledian,DF,21990000
1876,f.nanfuka,23,D,Serious Ranchers,Lefghau,DF,8500000
1877,w.fernando,27,D,Serious Ranchers,Nganion,DF,14650000
1878,k.supriadi,27,D,Serious Ranchers,Pahon,DF,32540000
1879,j.manu,24,D,Serious Ranchers,Pierrema,DF,14860000
1880,c.alanazi,#N/A,D,Serious Ranchers,Sobianitedrucy,DF,20520000
1881,l.bekher,19,D,Serious Ranchers,Sobianitedrucy,DF,10810000
1882,q.henriksen,26,D,Serious Ranchers,Sobianitedrucy,DF,20940000
1883,t.bhebhe,35,D,Serious Ranchers,Sobianitedrucy,DFMF,16770000
1884,h.hansen,34,D,Serious Ranchers,Unicorporated Tiagascar,DFMF,22780000
1885,i.mwase,25,D,Serious Ranchers,Imaar Vircoand,FW,40260000
1886,g.chemutai,26,D,Serious Ranchers,Loco Phirema,FW,33830000
1887,l.razaie,31,D,Serious Ranchers,Nathuacamana,FW,29850000
1888,b.sah,#N/A,D,Serious Ranchers,Sobianitedrucy,FW,28760000
1889,w.lotfi,25,D,Serious Ranchers,Moaithe,GK,21450000
1890,j.turyasingura,37,D,Serious Ranchers,Nganion,GK,11660000
1891,s.akiteng,27,D,Serious Ranchers,Central Diasongo,MF,28920000
1892,m.wandera,27,D,Serious Ranchers,Imaar Vircoand,MF,8830000
1893,b.gondo,33,D,Serious Ranchers,Lefghau,MF,17950000
1894,c.arineitwe,27,D,Serious Ranchers,Nganion,MF,26890000
1895,v.siregar,17,D,Serious Ranchers,Nganion,MF,12690000
1896,b.putra,25,D,Serious Ranchers,Rosvi,MF,26520000
1897,g.frimpong,25,D,Serious Ranchers,Sobianitedrucy,MF,25790000
1898,r.danquah,17,D,Serious Ranchers,Sobianitedrucy,MF,28390000
1899,y.torres,24,D,Serious Ranchers,Rarita,MFFW,26300000
1900,b.ylmaz,22,D,Spicy Pointers,Central Namemo Laand,DF,16210000
1901,o.andoh,21,D,Spicy Pointers,Esia,DF,11350000
1902,e.atim,26,D,Spicy Pointers,Sobianitedrucy,DF,21950000
1903,f.yusuf,26,D,Spicy Pointers,Sobianitedrucy,DF,15080000
1904,g.muzamba,28,D,Spicy Pointers,Sobianitedrucy,DF,32400000
1905,l.vanags,33,D,Spicy Pointers,Sobianitedrucy,DF,31920000
1906,m.namiiro,34,D,Spicy Pointers,Sobianitedrucy,DF,14970000
1907,o.ahamad,26,D,Spicy Pointers,Sobianitedrucy,DF,14300000
1908,v.macuacua,33,D,Spicy Pointers,Western Niasland,DF,19990000
1909,b.mayer,31,D,Spicy Pointers,Rosvi,DFMF,27460000
1910,e.kiyingi,20,D,Spicy Pointers,Sobianitedrucy,DFMF,14560000
1911,f.odaga,21,D,Spicy Pointers,Sobianitedrucy,DFMF,22710000
1912,v.lahtinen,23,D,Spicy Pointers,Sobianitedrucy,DFMF,20140000
1913,w.nakato,23,D,Spicy Pointers,Sobianitedrucy,DFMF,13170000
1914,x.sakamoto,25,D,Spicy Pointers,Rocda Bemoda,FW,32770000
1915,a.patal,29,D,Spicy Pointers,Sobianitedrucy,FW,24510000
1916,q.oryema,21,D,Spicy Pointers,Sobianitedrucy,FW,27310000
1917,c.grassi,24,D,Spicy Pointers,Sobianitedrucy,FWDF,13200000
1918,j.soares,#N/A,D,Spicy Pointers,Eastern Niasland,FWMF,28930000
1919,j.mahmoudi,25,D,Spicy Pointers,Manlisgamncent,FWMF,31500000
1920,e.nabwami,19,D,Spicy Pointers,Tucamna,FWMF,17110000
1921,a.white,27,D,Spicy Pointers,Sobianitedrucy,GK,17970000
1922,l.namaganda,27,D,Spicy Pointers,Sobianitedrucy,GK,7860000
1923,r.martin,37,D,Spicy Pointers,Sobianitedrucy,GK,3960000
1924,a.odaga,30,D,Spicy Pointers,Byasier Pujan,MF,20410000
1925,p.anirwoth,19,D,Spicy Pointers,Dosqaly,MF,17170000
1926,x.kanyunyuzi,31,D,Spicy Pointers,Manlisgamncent,MF,33250000
1927,i.conte,27,D,Spicy Pointers,Mico,MF,32380000
1928,g.ibraimo,35,D,Spicy Pointers,Quewenia,MF,11350000
1929,e.gou,26,D,Spicy Pointers,Saintu,MF,34520000
1930,f.meier,18,D,Spicy Pointers,Sobianitedrucy,MF,21990000
1931,m.alharbi,21,D,Spicy Pointers,Sobianitedrucy,MF,12070000
1932,n.dutta,27,D,Spicy Pointers,Sobianitedrucy,MF,16830000
1933,i.chawinga,21,D,Spicy Pointers,Sobianitedrucy,MFDF,26750000
1934,e.potonik,29,D,Strange Pioneers,Biarizea,DF,11360000
1935,g.omirambe,24,D,Strange Pioneers,Imaar Vircoand,DF,31390000
1936,q.abo,29,D,Strange Pioneers,Imaar Vircoand,DF,17550000
1937,c.haas,28,D,Strange Pioneers,Janmico,DF,12830000
1938,y.rodriguez,33,D,Strange Pioneers,Janmico,DF,10530000
1939,z.kiirya,22,D,Strange Pioneers,Lefghau,DF,15060000
1940,f.hang,25,D,Strange Pioneers,Rarita,DF,19880000
1941,u.mayer,22,D,Strange Pioneers,Rosvi,DF,10790000
1942,b.maruyama,27,D,Strange Pioneers,Sobianitedrucy,DF,23910000
1943,i.franke,28,D,Strange Pioneers,Sobianitedrucy,DF,11010000
1944,i.paswan,25,D,Strange Pioneers,Sobianitedrucy,DF,15150000
1945,p.mlotshwa,#N/A,D,Strange Pioneers,Sobianitedrucy,DF,35700000
1946,h.olowo,20,D,Strange Pioneers,Nganion,DFFW,10980000
1947,s.candiru,22,D,Strange Pioneers,Nganion,DFFW,18170000
1948,z.kebirungi,22,D,Strange Pioneers,Central Diasongo,FW,36810000
1949,e.amanya,37,D,Strange Pioneers,Dosqaly,FW,33080000
1950,y.akiror,20,D,Strange Pioneers,Rosvi,FW,29230000
1951,p.nkomo,29,D,Strange Pioneers,Eastern Sleboube,FWMF,16380000
1952,r.namande,33,D,Strange Pioneers,Nganion,FWMF,24100000
1953,b.nakandi,28,D,Strange Pioneers,Sobianitedrucy,FWMF,9560000
1954,b.quaye,22,D,Strange Pioneers,Sobianitedrucy,FWMF,21690000
1955,g.caputo,22,D,Strange Pioneers,Nkasland Cronestan,GK,21610000
1956,d.sorrentino,30,D,Strange Pioneers,Sobianitedrucy,GK,14950000
1957,w.binmohamad,23,D,Strange Pioneers,Biarizea,MF,12830000
1958,a.dekker,27,D,Strange Pioneers,Nancipenuaroe,MF,14600000
1959,w.soltani,26,D,Strange Pioneers,Northern Namemo Laand,MF,43540000
1960,h.che,30,D,Strange Pioneers,Sobianitedrucy,MF,27960000
1961,j.hasahya,#N/A,D,Strange Pioneers,Sobianitedrucy,MF,24210000
1962,a.anwar,28,D,Strange Pioneers,Dosqaly,MFFW,19460000
1963,w.cheang,35,D,Strange Pioneers,Nganion,MFFW,23230000
1964,o.mapfumo,21,D,Sugar Bengals,Biarizea,DF,37080000
1965,i.gumede,#N/A,D,Sugar Bengals,Byasier Pujan,DF,8110000
1966,z.wu,#N/A,D,Sugar Bengals,Ledian,DF,21950000
1967,r.ishii,35,D,Sugar Bengals,People's Land of Maneau,DF,16690000
1968,h.francisco,34,D,Sugar Bengals,Rosvi,DF,11910000
1969,d.amanyire,31,D,Sugar Bengals,Sobianitedrucy,DF,17620000
1970,p.tzur,32,D,Sugar Bengals,Sobianitedrucy,DF,16650000
1971,s.kamoga,#N/A,D,Sugar Bengals,Sobianitedrucy,DF,18730000
1972,w.ongom,30,D,Sugar Bengals,Sobianitedrucy,DF,21450000
1973,r.kato,#N/A,D,Sugar Bengals,Manlisgamncent,DFFW,27710000
1974,e.gayakwad,22,D,Sugar Bengals,Imaar Vircoand,FW,28250000
1975,f.oyama,31,D,Sugar Bengals,Northern Namemo Laand,FW,38330000
1976,b.binabdrahman,21,D,Sugar Bengals,Sobianitedrucy,FW,29220000
1977,b.phillips,#N/A,D,Sugar Bengals,Southern Ristan,FW,25820000
1978,e.binmohamed,23,D,Sugar Bengals,Cabral Retrea,GK,27110000
1979,j.koval,36,D,Sugar Bengals,Saintu,GK,17600000
1980,a.berkowitz,34,D,Sugar Bengals,Sobianitedrucy,GK,13820000
1981,c.chand,28,D,Sugar Bengals,Janmico,MF,27820000
1982,z.griffiths,#N/A,D,Sugar Bengals,Manlisgamncent,MF,25420000
1983,j.dubois,#N/A,D,Sugar Bengals,Mico,MF,36660000
1984,w.doyle,33,D,Sugar Bengals,Northern Namemo Laand,MF,39760000
1985,d.sigauke,#N/A,D,Sugar Bengals,Sobianitedrucy,MF,11130000
1986,e.hasahya,26,D,Sugar Bengals,Sobianitedrucy,MF,37120000
1987,u.guillot,24,D,Sugar Bengals,Sobianitedrucy,MF,34160000
1988,h.tumukunde,32,D,Sugar Bengals,Southern Ristan,MF,35630000
1989,j.mubangizi,19,D,Wet Flames,Central Diasongo,DF,16620000
1990,v.kaneko,30,D,Wet Flames,Central Namemo Laand,DF,16170000
1991,s.sanchez,33,D,Wet Flames,Imaar Vircoand,DF,25890000
1992,d.namayanja,23,D,Wet Flames,Lefghau,DF,14660000
1993,u.mansour,23,D,Wet Flames,Lefghau,DF,5830000
1994,m.sinh,25,D,Wet Flames,Loco Phirema,DF,25600000
1995,t.candia,#N/A,D,Wet Flames,Quewenia,DF,24520000
1996,l.schmid,25,D,Wet Flames,Sobianitedrucy,DF,22230000
1997,s.katooko,21,D,Wet Flames,Sobianitedrucy,DF,14640000
1998,x.nakong,28,D,Wet Flames,Sobianitedrucy,DF,14510000
1999,r.uchida,23,D,Wet Flames,Sobianitedrucy,DFMF,37960000
2000,q.acen,24,D,Wet Flames,Danan Seekeeling,FW,25190000
2001,e.zacarias,#N/A,D,Wet Flames,Sobianitedrucy,FW,33810000
2002,f.mugabe,23,D,Wet Flames,Sobianitedrucy,FW,27140000
2003,l.novak,29,D,Wet Flames,Sobianitedrucy,FW,22060000
2004,o.suzuki,19,D,Wet Flames,Sobianitedrucy,FWMF,14560000
2005,m.nyamahunge,32,D,Wet Flames,Loco Phirema,GK,11220000
2006,a.whang,23,D,Wet Flames,Rosvi,GK,21140000
2007,v.guillaume,#N/A,D,Wet Flames,Sobianitedrucy,GK,15480000
2008,d.mattila,26,D,Wet Flames,Dosqaly,MF,18500000
2009,b.kansiime,25,D,Wet Flames,Nganion,MF,24120000
2010,y.almutairi,#N/A,D,Wet Flames,Nkasland Cronestan,MF,27120000
2011,d.roussel,23,D,Wet Flames,Rosvi,MF,27960000
2012,l.sigauke,23,D,Wet Flames,Sobianitedrucy,MF,24640000
2013,m.takacs,23,D,Wet Flames,Sobianitedrucy,MF,26210000
2014,u.chavez,28,D,Wet Flames,Sobianitedrucy,MF,24090000
2015,f.ndou,32,D,Wet Flames,Zamlie Niabangthe,MF,12550000
2016,j.maeda,28,D,Wet Flames,Sobianitedrucy,MFFW,21100000
2017,h.baumgartner,23,D,Wet Flames,Unicorporated Tiagascar,MFFW,19200000
2018,y.machava,29,E,Big Foxes,Imaar Vircoand,DF,19560000
2019,y.twinomugisha,28,E,Big Foxes,Janmico,DF,15000000
2020,f.tamura,20,E,Big Foxes,Nganion,DF,33530000
2021,h.choo,31,E,Big Foxes,Nganion,DF,16520000
2022,h.pour,22,E,Big Foxes,Nganion,DF,16710000
2023,k.krisensen,30,E,Big Foxes,Nganion,DF,14290000
2024,s.sorensen,27,E,Big Foxes,Nganion,DF,24890000
2025,l.olupot,27,E,Big Foxes,Zacia Lygia,DF,22160000
2026,j.asiimwe,26,E,Big Foxes,Nganion,DFMF,14000000
2027,c.rai,25,E,Big Foxes,Nganion,FW,10870000
2028,t.hashim,34,E,Big Foxes,Nganion,FW,30440000
2029,b.lindberg,22,E,Big Foxes,Rosvi,FW,20770000
2030,b.nura,27,E,Big Foxes,Boland Laynga,FWMF,27320000
2031,s.mussa,21,E,Big Foxes,Byasier Pujan,FWMF,25490000
2032,c.sanna,26,E,Big Foxes,Nganion,FWMF,34480000
2033,j.elsayed,28,E,Big Foxes,Nganion,FWMF,24390000
2034,m.gomez,22,E,Big Foxes,Nganion,FWMF,28750000
2035,v.dasilva,29,E,Big Foxes,Nganion,FWMF,23210000
2036,q.dangelo,27,E,Big Foxes,Rosvi,FWMF,19160000
2037,x.arnaud,27,E,Big Foxes,Imaar Vircoand,GK,13150000
2038,g.chandiga,41,E,Big Foxes,Nganion,GK,17910000
2039,i.friedrich,26,E,Big Foxes,Nganion,GK,6200000
2040,c.mati,25,E,Big Foxes,Dosqaly,MF,16390000
2041,p.nakayenga,34,E,Big Foxes,Imaar Vircoand,MF,20690000
2042,j.willems,27,E,Big Foxes,Mico,MF,15870000
2043,e.achan,30,E,Big Foxes,Nganion,MF,21840000
2044,e.nasirumbi,29,E,Big Foxes,Nganion,MF,31140000
2045,g.cattaneo,16,E,Big Foxes,Nganion,MF,3670000
2046,o.ciobanu,32,E,Big Foxes,Nganion,MF,19240000
2047,o.kueh,27,E,Big Foxes,Nganion,MF,23440000
2048,g.sackey,26,E,Big Foxes,Nganion,MFDF,19680000
2049,k.harada,23,E,Big Foxes,Nganion,MFDF,9150000
2050,d.sahu,29,E,Big Foxes,Nganion,MFFW,27250000
2051,z.tomi,25,E,Big Foxes,Nganion,MFFW,17680000
2052,c.sulaiman,27,E,Deferred Dolphins,Dosqaly,DF,19780000
2053,h.jansson,25,E,Deferred Dolphins,Greri Landmoslands,DF,10210000
2054,b.taheri,20,E,Deferred Dolphins,Imaar Vircoand,DF,22590000
2055,k.eder,21,E,Deferred Dolphins,Nancipenuaroe,DF,4200000
2056,a.barbieri,32,E,Deferred Dolphins,Nganion,DF,12540000
2057,d.siregar,24,E,Deferred Dolphins,Nganion,DF,12820000
2058,k.candia,20,E,Deferred Dolphins,Nganion,DF,16310000
2059,l.ricci,33,E,Deferred Dolphins,Nganion,DF,19380000
2060,m.paterson,19,E,Deferred Dolphins,Nganion,DF,15070000
2061,o.oketcho,23,E,Deferred Dolphins,Nganion,DF,4710000
2062,v.mugala,30,E,Deferred Dolphins,Nganion,DF,23770000
2063,o.gatti,23,E,Deferred Dolphins,Nganion,DFFW,10070000
2064,d.fischer,35,E,Deferred Dolphins,Nganion,FW,30250000
2065,e.okello,21,E,Deferred Dolphins,Nganion,FW,9110000
2066,b.nemeth,24,E,Deferred Dolphins,Lefghau,FWMF,30660000
2067,b.lehtonen,21,E,Deferred Dolphins,Nganion,FWMF,29530000
2068,b.mtonga,28,E,Deferred Dolphins,Nganion,FWMF,34100000
2069,r.giordano,38,E,Deferred Dolphins,Nganion,FWMF,24140000
2070,a.harutyunyan,22,E,Deferred Dolphins,Western Niasland,FWMF,28090000
2071,g.eng,27,E,Deferred Dolphins,Zamlie Niabangthe,FWMF,25220000
2072,k.kravchenko,26,E,Deferred Dolphins,Greri Landmoslands,GK,11670000
2073,e.kantono,18,E,Deferred Dolphins,Nganion,GK,20780000
2074,q.konig,24,E,Deferred Dolphins,Nganion,GK,14980000
2075,b.kaonga,22,E,Deferred Dolphins,Central Namemo Laand,MF,12030000
2076,z.johansen,31,E,Deferred Dolphins,Dosqaly,MF,24290000
2077,a.agyapong,22,E,Deferred Dolphins,Imaar Vircoand,MF,5800000
2078,g.akoli,25,E,Deferred Dolphins,Nganion,MF,27140000
2079,m.kebirungi,22,E,Deferred Dolphins,Nganion,MF,15880000
2080,w.mahato,32,E,Deferred Dolphins,Nganion,MF,31040000
2081,x.kidega,19,E,Deferred Dolphins,Nganion,MF,18960000
2082,b.ayuba,20,E,Deferred Dolphins,Rarita,MF,21950000
2083,i.benedetti,22,E,Deferred Dolphins,Zamlie Niabangthe,MF,28760000
2084,d.magala,27,E,Deferred Dolphins,Republic of Denand Landsa,MFDF,17680000
2085,f.binzakaria,26,E,Deferred Dolphins,Nganion,MFFW,25560000
2086,c.negri,28,E,Delta Colts,Biarizea,DF,29610000
2087,g.syu,26,E,Delta Colts,Janmico,DF,15320000
2088,c.emmanuel,22,E,Delta Colts,Nganion,DF,5490000
2089,c.roux,34,E,Delta Colts,Nganion,DF,11700000
2090,d.ngo,31,E,Delta Colts,Nganion,DF,15370000
2091,h.shuaibu,24,E,Delta Colts,Nganion,DF,18700000
2092,i.niwamanya,25,E,Delta Colts,Nganion,DF,13970000
2093,k.awuah,30,E,Delta Colts,Nganion,DF,16050000
2094,o.mohammad,23,E,Delta Colts,Nganion,DF,14460000
2095,p.hassan,24,E,Delta Colts,Northslands,DF,13510000
2096,k.kastelic,31,E,Delta Colts,Nganion,DFMF,12240000
2097,n.turyasingura,31,E,Delta Colts,Nganion,DFMF,9090000
2098,v.abu,27,E,Delta Colts,Nganion,DFMF,17960000
2099,q.maturu,24,E,Delta Colts,Dastatesne,FW,26480000
2100,d.purwanto,23,E,Delta Colts,Lefghau,FW,18520000
2101,c.schmidt,21,E,Delta Colts,Nganion,FW,20750000
2102,l.bogere,29,E,Delta Colts,Nganion,FW,22260000
2103,t.sinaga,24,E,Delta Colts,Rarita,FWMF,23150000
2104,w.ofori,26,E,Delta Colts,Unicorporated Tiagascar,FWMF,26690000
2105,c.shevchenko,31,E,Delta Colts,Nganion,GK,14210000
2106,f.dauda,34,E,Delta Colts,Nganion,GK,5730000
2107,f.ainembabazi,23,E,Delta Colts,Nganion,MF,11250000
2108,i.savage,22,E,Delta Colts,Nganion,MF,20650000
2109,j.choi,22,E,Delta Colts,Nganion,MF,5390000
2110,m.korugyendo,29,E,Delta Colts,Nganion,MF,20520000
2111,m.naluwooza,23,E,Delta Colts,Nganion,MF,27670000
2112,r.kabuye,32,E,Delta Colts,Nganion,MF,19740000
2113,v.bellini,31,E,Delta Colts,Nganion,MF,9910000
2114,i.soko,21,E,Delta Colts,Greri Landmoslands,MFFW,25490000
2115,d.law,29,E,Delta Colts,Nganion,MFFW,25600000
2116,j.mugenyi,25,E,Delta Colts,Nganion,MFFW,15730000
2117,v.nakiyemba,34,E,Delta Colts,Northern Namemo Laand,MFFW,35910000
2118,j.ayebare,26,E,Festive Governors,Dosqaly,DF,17290000
2119,l.wilson,#N/A,E,Festive Governors,Dosqaly,DF,12000000
2120,m.takata,21,E,Festive Governors,Janmico,DF,16010000
2121,a.nilsen,33,E,Festive Governors,Nganion,DF,14680000
2122,v.nazziwa,#N/A,E,Festive Governors,Nganion,DF,21970000
2123,y.ssentongo,21,E,Festive Governors,Nganion,DF,15800000
2124,z.acidri,23,E,Festive Governors,Nganion,DF,14970000
2125,u.roussel,19,E,Festive Governors,Slandsganiamayotteque,DF,18990000
2126,i.hsieh,28,E,Festive Governors,Nganion,DFMF,10970000
2127,u.nafula,#N/A,E,Festive Governors,Mico,FW,29050000
2128,k.binali,17,E,Festive Governors,Nganion,FW,37550000
2129,p.peh,#N/A,E,Festive Governors,Dosqaly,FWDF,19590000
2130,o.aboagye,#N/A,E,Festive Governors,Dosqaly,FWMF,28190000
2131,a.yosef,20,E,Festive Governors,Greri Landmoslands,FWMF,29900000
2132,l.ndyanabo,33,E,Festive Governors,Imaar Vircoand,FWMF,36590000
2133,w.abeja,28,E,Festive Governors,Esia,GK,10460000
2134,g.kyobutungi,31,E,Festive Governors,Lefghau,GK,11650000
2135,c.medina,17,E,Festive Governors,Nganion,MF,37310000
2136,i.babirye,22,E,Festive Governors,Nganion,MF,6420000
2137,p.tibesigwa,#N/A,E,Festive Governors,Nganion,MF,26820000
2138,x.nankya,20,E,Festive Governors,Nganion,MF,27360000
2139,z.gholami,#N/A,E,Festive Governors,Nganion,MF,20060000
2140,o.meszaros,30,E,Festive Governors,Unicorporated Tiagascar,MF,20870000
2141,h.gaillard,#N/A,E,Festive Governors,Byasier Pujan,MFDF,21420000
2142,g.ochwo,28,E,Festive Governors,Lefghau,MFFW,32710000
2143,g.katumba,26,E,Flying Penguins,Biarizea,DF,7820000
2144,d.egger,32,E,Flying Penguins,Janmico,DF,20930000
2145,j.zacarias,25,E,Flying Penguins,Janmico,DF,11630000
2146,n.nassiri,22,E,Flying Penguins,Janmico,DF,13580000
2147,k.moshe,18,E,Flying Penguins,Nancipenuaroe,DF,13080000
2148,v.caputo,32,E,Flying Penguins,Nganion,DF,14800000
2149,j.ko,28,E,Flying Penguins,Southern Viout Aman,DF,26560000
2150,w.iddrisu,22,E,Flying Penguins,Nganion,DFMF,22430000
2151,o.balog,28,E,Flying Penguins,Rarita,DFMF,9730000
2152,e.thembo,31,E,Flying Penguins,Nganion,FW,25430000
2153,r.baidoo,23,E,Flying Penguins,Nganion,FW,10830000
2154,m.nakyejwe,23,E,Flying Penguins,Varijitri Isles,FW,28880000
2155,v.pathan,18,E,Flying Penguins,Coastpa Barleslands,FWMF,40090000
2156,t.tushemereirwe,33,E,Flying Penguins,Nganion,FWMF,34540000
2157,g.nakasi,21,E,Flying Penguins,Western Niasland,FWMF,20890000
2158,b.brandt,27,E,Flying Penguins,Nganion,GK,23680000
2159,v.awio,26,E,Flying Penguins,Nganion,GK,17960000
2160,h.gomo,24,E,Flying Penguins,Janmico,MF,30020000
2161,f.eid,20,E,Flying Penguins,Manlisgamncent,MF,22720000
2162,x.marroquin,21,E,Flying Penguins,Nancipenuaroe,MF,17520000
2163,i.basemera,22,E,Flying Penguins,Nganion,MF,22200000
2164,q.sousa,29,E,Flying Penguins,Reugha,MF,35050000
2165,q.naturinda,25,E,Flying Penguins,Rosvi,MF,18420000
2166,h.chevalier,32,E,Flying Penguins,Central Namemo Laand,MFDF,12510000
2167,g.nalwoga,30,E,Flying Penguins,Nganion,MFDF,19800000
2168,r.khonje,19,E,Flying Penguins,Nganion,MFDF,22070000
2169,d.kau,16,E,Flying Penguins,Southslands,MFDF,25590000
2170,m.braun,22,E,Flying Penguins,Zacia Lygia,MFDF,37800000
2171,t.mendes,19,E,Flying Penguins,Lylimi,MFFW,20600000
2172,a.murata,30,E,Flying Penguins,Nganion,MFFW,19930000
2173,i.babirye,22,E,Flying Penguins,Nganion,MFFW,23710000
2174,r.kukk,35,E,Hideous Spiders,Greri Landmoslands,DF,10850000
2175,g.kiggundu,31,E,Hideous Spiders,Ingre,DF,22790000
2176,y.zgambo,26,E,Hideous Spiders,Janmico,DF,12500000
2177,l.sayed,24,E,Hideous Spiders,Ledian,DF,22540000
2178,e.kovacs,26,E,Hideous Spiders,Nganion,DF,19470000
2179,g.kalyango,23,E,Hideous Spiders,Nganion,DF,18020000
2180,k.mahmood,29,E,Hideous Spiders,Nganion,DF,20190000
2181,l.blanc,36,E,Hideous Spiders,Nganion,DF,15000000
2182,n.jorgensen,25,E,Hideous Spiders,Nganion,DF,19140000
2183,k.quarshie,23,E,Hideous Spiders,Nganion,FW,28330000
2184,w.dufour,21,E,Hideous Spiders,Nganion,FW,7450000
2185,i.mukisa,34,E,Hideous Spiders,Lylimi,FWMF,22960000
2186,a.negri,22,E,Hideous Spiders,Nganion,FWMF,25210000
2187,d.ghasemi,26,E,Hideous Spiders,Nganion,FWMF,14430000
2188,g.musoke,22,E,Hideous Spiders,Nganion,FWMF,31280000
2189,v.sserugo,25,E,Hideous Spiders,Nganion,FWMF,24350000
2190,f.degroot,22,E,Hideous Spiders,Nganion,GK,21790000
2191,j.martin,33,E,Hideous Spiders,Nganion,GK,9080000
2192,i.akulu,22,E,Hideous Spiders,Central Diasongo,MF,25390000
2193,j.sulji,32,E,Hideous Spiders,Nganion,MF,6670000
2194,l.rusere,35,E,Hideous Spiders,Nganion,MF,22770000
2195,m.mudimba,23,E,Hideous Spiders,Nganion,MF,12440000
2196,d.ayesiga,29,E,Hideous Spiders,Nganion,MFFW,22470000
2197,e.salem,19,E,Hideous Spiders,Nganion,MFFW,16850000
2198,l.sanz,32,E,Hideous Spiders,Nganion,MFFW,18820000
2199,q.nagadya,29,E,Hideous Spiders,Nganion,MFFW,24180000
2200,j.bernard,22,E,Hideous Spiders,Republic of Denand Landsa,MFFW,13420000
2201,o.okamoto,23,E,Horrible Bison,Dosqaly,DF,14300000
2202,c.nakitto,34,E,Horrible Bison,Nganion,DF,19040000
2203,d.hara,26,E,Horrible Bison,Nganion,DF,28070000
2204,g.leone,23,E,Horrible Bison,Nganion,DF,19210000
2205,h.lo,26,E,Horrible Bison,Nganion,DF,10310000
2206,i.tng,23,E,Horrible Bison,Nganion,DF,14500000
2207,l.adikini,28,E,Horrible Bison,Nganion,DF,18400000
2208,p.halvorsen,19,E,Horrible Bison,Nganion,DF,17470000
2209,r.orlando,22,E,Horrible Bison,Nganion,DF,4480000
2210,x.smith,22,E,Horrible Bison,Nganion,DF,17990000
2211,w.kobusingye,21,E,Horrible Bison,Dosqaly,DFMF,12470000
2212,z.knezevi,28,E,Horrible Bison,Lefghau,FW,26700000
2213,o.zen,#N/A,E,Horrible Bison,Xikong,FW,23110000
2214,b.male,#N/A,E,Horrible Bison,Nganion,FWMF,27960000
2215,g.twebaze,25,E,Horrible Bison,Nganion,FWMF,30470000
2216,o.rodrigues,28,E,Horrible Bison,Nganion,FWMF,32480000
2217,t.ong,25,E,Horrible Bison,Nganion,FWMF,28350000
2218,z.nakiwala,24,E,Horrible Bison,Rarita,FWMF,24480000
2219,g.nalukwago,25,E,Horrible Bison,Southern Ristan,FWMF,26750000
2220,i.ajiko,25,E,Horrible Bison,Nganion,GK,29100000
2221,a.johannessen,30,E,Horrible Bison,Nganion,MF,14920000
2222,d.mulumba,23,E,Horrible Bison,Nganion,MF,7660000
2223,e.zen,25,E,Horrible Bison,Nganion,MF,22100000
2224,e.zoabi,34,E,Horrible Bison,Nganion,MF,35290000
2225,j.bintihashim,19,E,Horrible Bison,Nganion,MF,11860000
2226,k.kabonesa,21,E,Horrible Bison,Nganion,MF,11740000
2227,k.mugala,18,E,Horrible Bison,Nganion,MF,15330000
2228,o.szilagyi,24,E,Horrible Bison,Nganion,MF,23410000
2229,s.gutierrez,20,E,Horrible Bison,Nganion,MFFW,19990000
2230,u.nyakaisiki,18,E,Horrible Bison,Nganion,MFFW,30920000
2231,a.lalam,26,E,Mad Bees,Greri Landmoslands,DF,10510000
2232,d.kalnis,31,E,Mad Bees,Nganion,DF,14700000
2233,o.akia,28,E,Mad Bees,Nganion,DF,18850000
2234,r.koch,30,E,Mad Bees,Nganion,DF,13680000
2235,v.chimwaza,33,E,Mad Bees,Nganion,DF,8940000
2236,y.okori,31,E,Mad Bees,Nganion,DF,28970000
2237,h.chakraborty,31,E,Mad Bees,South Sati Fatina,DF,15200000
2238,c.benhamou,25,E,Mad Bees,Nganion,DFMF,24210000
2239,x.nambooze,26,E,Mad Bees,Nganion,DFMF,18690000
2240,o.manhica,29,E,Mad Bees,Nganion,FW,35920000
2241,q.salehi,31,E,Mad Bees,Nganion,FW,28090000
2242,t.chandiru,20,E,Mad Bees,Nganion,FW,27450000
2243,y.fallah,22,E,Mad Bees,Nganion,FW,19000000
2244,j.taylor,33,E,Mad Bees,Nganion,FWMF,37320000
2245,e.lungu,23,E,Mad Bees,Nganion,GK,10090000
