,Player,Squad,Salary0,Salary1,Salary2,Salary3,Salary4,Salary5,Salary6,Salary7,Salary8,Salary9,
527,f.perrin,Unethical Comets,30570000,31213256.51,31870048.48,32540660.73,33225384.05,33924515.38,34638357.88,35367221.13,36111421.17,36871280.73,37647129.33
528,k.kaudha,Unethical Comets,12350000,12615591.4,12886894.44,13164031.95,13447129.41,13736314.99,14031719.62,14333477.03,14641723.85,14956599.63,15278246.93
529,m.jha,Unethical Comets,36630000,39417065.22,42416189.74,45643508.53,49116384.18,52853500.37,56874962.35,61202405.14,65859109.88,70870129.11,76262421.54
530,o.soleimani,Villainous Eagles,11130000,11686500,12270825,12884366.25,13528584.56,14205013.79,14915264.48,15661027.7,16444079.09,17266283.04,18129597.2
531,t.orishaba,Villainous Eagles,11910000,12710403.23,13564596.99,14476196.25,15449058.9,16487302.11,17595319.72,18777800.89,20039749.87,21386507.26,22823772.53
532,n.ajidiru,Villainous Eagles,18970000,19707606.79,20473893.8,21269976.2,22097012.51,22956206.32,23848807.99,24776116.52,25739481.4,26740304.6,27780042.63
533,c.sari,Villainous Eagles,9650000,9730668.76,9812011.86,9894034.95,9976743.7,10060143.86,10144241.2,10229041.54,10314550.77,10400774.81,10487719.64
534,x.odongo,Villainous Eagles,15050000,15762178.15,16508057.14,17289231.73,18107372.13,18964227.6,19861630.16,20801498.53,21785842.23,22816765.88,23896473.65
535,c.namagembe,Villainous Eagles,12230000,12849905.5,13501232.32,14185573.14,14904601.33,15660075.11,16453841.8,17287842.37,18164116.17,19084805.91,20052162.91
536,c.nassiri,Villainous Eagles,24250000,24802298.61,25367175.93,25944918.44,26535819.16,27140177.75,27758300.74,28390501.6,29037100.96,29698426.75,30374814.37
537,m.wojcik,Villainous Eagles,32340000,34816098.54,37481778.52,40351555.17,43441055.06,46767101.22,50347804.71,54202663.26,58352667.44,62820414.95,67630233.67
538,o.monday,Villainous Eagles,33790000,35938435.63,38223473.09,40653797.78,43238647.38,45987846.86,48911845.94,52021758.71,55329405.95,58847359.99,62588992.57
539,t.mande,Villainous Eagles,27530000,29501786.69,31614799.05,33879152.11,36305685.39,38906014.74,41692588.01,44678744.56,47878779.21,51308010.57,54982854.46
540,t.nansubuga,Villainous Eagles,23650000,23690067.77,23730203.42,23770407.07,23810678.83,23851018.82,23891427.15,23931903.94,23972449.31,24013063.37,24053746.24
541,x.olah,Villainous Eagles,23210000,25482691.58,27977922.02,30717482.03,33725296.02,37027631.07,40653326.26,44634044.58,49004549.42,53803008.13,59071325.39
542,h.parn,Villainous Eagles,29350000,31716586.89,34273999.46,37037624.6,40024089.91,43251363.73,46738863.23,50507571.28,54580162.63,58981140.4,63736983.46
543,b.demir,Villainous Eagles,23450000,24375110.82,25336717.58,26336260.07,27375234.87,28455197.6,29577765.23,30744618.56,31957504.66,33218239.56,34528710.89
544,e.bintiabdullah,Villainous Eagles,10300000,11167368.42,12107778.39,13127380.78,14232844.43,15431399.75,16730886.04,18139802.76,19667365.1,21323564.27,23119232.84
545,a.zimmermann,Villainous Eagles,36530000,39306064.8,42293094.17,45507120.18,48965393.23,52686474.66,56690336.36,60998467.96,65633992.18,70621788.94,75988628.86
546,o.dumitru,Villainous Eagles,15120000,15744793.39,16395404.69,17072900.75,17778392.51,18513036.83,19278038.35,20074651.51,20904182.56,21767991.76,22667495.55
547,r.nanono,Villainous Eagles,9880000,10042633.74,10207944.59,10375976.6,10546774.57,10720384.02,10896851.25,11076223.29,11258547.95,11443873.84,11632250.37
548,u.musekiwa,Villainous Eagles,33190000,35580623.39,38143439.6,40890851.44,43836155.01,46993604.16,50378479.4,54007161.86,57897212.6,62067457.57,66538078.7
549,g.razak,Villainous Eagles,38280000,40379123.73,42593355.09,44929006.14,47392735.05,49991565.11,52732904.72,55624568.55,58674799.79,61892293.63,65286222.1
550,t.kibuuka,Weak Blimps,24550000,26284452.68,28141444.11,30129631.61,32258284.17,34537325.62,36977380.89,39589825.6,42386839,45381460.86,48587652.17
551,e.loh,Weak Blimps,15420000,16604497.21,17879982.33,19253444.66,20732410.38,22324983.8,24039891.77,25886531.51,27875022.05,30016259.78,32321978.06
552,c.kimura,Weak Blimps,20790000,21873689.27,23013866.39,24213475.83,25475615.51,26803544.86,28200693.2,29670668.6,31217267.22,32844483.07,34556518.37
553,f.deleon,Weak Blimps,11470000,11809775.58,12159616.33,12519820.41,12890694.8,13272555.6,13665728.25,14070547.85,14487359.41,14916518.17,15358389.89
554,g.okeny,Weak Blimps,29470000,30775368.53,32138558.14,33562129.99,35048758.71,36601237.39,38222482.85,39915541.09,41683593.05,43529960.57,45458112.61
555,m.onyango,Weak Blimps,22820000,24311503.27,25900490.41,27593332.92,29396818.73,31318179.43,33365119.27,35545846.01,37869103.92,40344208.76,42981085.15
556,n.makombe,Weak Blimps,28650000,28942965.44,29238926.66,29537914.27,29839959.23,30145092.81,30453346.58,30764752.45,31079342.65,31397149.75,31718206.65
557,s.ssenyonga,Weak Blimps,36220000,36644927.37,37074839.93,37509796.15,37949855.21,38395076.98,38845522.02,39301251.6,39762327.74,40228813.15,40700771.29
558,c.ochen,Weak Blimps,36110000,37523225.9,38991760.78,40517769.26,42103500.66,43751292.35,45463573.14,47242866.94,49091796.41,51013086.85,53009570.25
559,m.chari,Weak Blimps,13780000,14584362.52,15435677.07,16336684.34,17290284.96,18299548.91,19367725.34,20498253.09,21694771.7,22961133.18,24301414.38
560,n.obua,Weak Blimps,21760000,23463706.64,25300805.57,27281740.8,29417774.02,31721048.7,34204659.05,36882724.53,39770470.06,42884312.61,46241954.53
561,o.tusabe,Weak Blimps,9680000,10151939.33,10646887.62,11165966.64,11710352.88,12281280.16,12880042.47,13507996.87,14166566.6,14857244.27,15581595.3
562,x.chevalier,Weak Blimps,32650000,34791857.05,37074221.04,39506309.3,42097943.82,44859590.92,47802403.51,50938266.14,54279843,57840629.04,61635004.51
563,y.kabiru,Weak Blimps,25480000,27840068.61,30418737.06,33236253.01,36314739.57,39678368.96,43353552.37,47369147.27,51756684.06,56550613.64,61788577.85
564,i.harawa,Weak Blimps,35940000,36936905.92,37961464.08,39014441.49,40096626.46,41208829.13,42351882.16,43526641.26,44733985.9,45974819.93,47250072.3
565,o.barone,Wet Monarchs,9950000,10622585.84,11340636.17,12107224.23,12925631.02,13799359.3,14732148.61,15727991.27,16791149.48,17926173.53,19137921.32
566,g.sande,Wet Monarchs,24120000,24599340.38,25088206.76,25586788.46,26095278.55,26613873.94,27142775.45,27682187.9,28232320.18,28793385.31,29365600.58
567,m.kamya,Wet Monarchs,22950000,23789634.15,24659986.62,25562181.25,26497383,27466799.45,28471682.36,29513329.27,30593085.22,31712344.44,32872552.16
568,o.kembabazi,Wet Monarchs,22250000,22803431.6,23370628.88,23951934.25,24547698.63,25158281.64,25784051.89,26425387.13,27082674.51,27756310.82,28446702.7
569,l.wenene,Wet Monarchs,18040000,18181094.97,18323293.48,18466604.16,18611035.7,18756596.87,18903296.51,19051143.52,19200146.88,19350315.63,19501658.88
570,n.nakacwa,Wet Monarchs,19810000,19930731.34,20052198.46,20174405.87,20297358.06,20421059.59,20545515,20670728.91,20796705.93,20923450.7,21050967.93
571,q.mutabazi,Wet Monarchs,10450000,10855119.28,11275943.99,11713082.97,12167168.69,12638858.13,13128833.75,13637804.44,14166506.6,14715705.17,15286194.73
572,o.ghanbari,Wet Monarchs,34160000,36799293.6,39642506.13,42705392.91,46004926.58,49559391.11,53388483.14,57513421.13,61957062.94,66744032.48,71900856.18
573,q.nampijja,Wet Monarchs,26060000,26601002.74,27153236.64,27716934.86,28292335.38,28879681.16,29479220.18,30091205.55,30715895.68,31353554.31,32004450.66
574,c.nafuna,Wet Monarchs,30640000,33033413.09,35613785.26,38395720.63,41394964.11,44628490.52,48114600.61,51873024.73,55925034.4,60293562.77,65003334.39
575,e.cortez,Wet Monarchs,28180000,30947482.46,33986751.98,37324500.03,40990039.39,45015561.58,49436419.54,54291438.14,59623255.13,65478695.62,71909183.26
576,h.simanjuntak,Wet Monarchs,19390000,21289473.39,23375022.02,25664874.13,28179043.56,30939504.79,33970384.94,37298174.63,40951959.57,44963674.75,49368383.54
577,t.peng,Wet Monarchs,21980000,23104753.71,24287062.96,25529872.97,26836279.67,28209537.41,29653067.06,31170464.56,32765509.85,34442176.31,36204640.61
578,n.grgi,Wet Monarchs,26470000,26510060.54,26550181.7,26590363.59,26630606.29,26670909.89,26711274.49,26751700.18,26792187.06,26832735.2,26873344.71
579,n.lee,Wet Monarchs,23720000,24293540.59,24880949.17,25482561.06,26098719.71,26729776.83,27376092.68,28038036.2,28715985.26,29410326.88,30121457.4
580,v.nabbosa,Wet Monarchs,27740000,29895400.16,32218275.07,34721637.55,37419511.48,40327010.43,43460422.28,46837300.46,50476562.35,54398595.16,58625370.24
581,e.muwanguzi,Wet Monarchs,17110000,17343133.89,17579444.36,17818974.7,18061768.79,18307871.09,18557326.68,18810181.25,19066481.11,19326273.21,19589605.13
582,j.matambo,Wet Monarchs,20390000,20663623.26,20940918.4,21221934.7,21506722.1,21795331.19,22087813.27,22384220.31,22684604.97,22989020.65,23297521.42
583,k.adero,Wet Monarchs,17810000,18115139.92,18425507.82,18741193.28,19062287.4,19388882.84,19721073.87,20058956.34,20402627.78,20752187.37,21107735.98
584,t.makaza,Wet Monarchs,30380000,31012916.67,31659019.1,32318582,32991885.79,33679216.74,34380867.09,35097135.15,35828325.47,36574748.92,37336722.85
585,k.akullu,Awkward Trailblazers,17250000,18667659.97,20201827.76,21862078.35,23658773.62,25603127.04,27707273.62,29984345.66,32448554.75,35115280.39,38001166.04
586,h.rees,Awkward Trailblazers,18850000,19631077.35,20444519.78,21291668.39,22173919.84,23092728.68,24049609.7,25046140.49,26083963.99,27164791.22,28290404.12
587,e.ayerango,Awkward Trailblazers,19640000,19750619.56,19861862.17,19973731.34,20086230.59,20199363.48,20313133.58,20427544.47,20542599.76,20658303.09,20774658.1
588,q.pettersson,Awkward Trailblazers,16490000,17611405.44,18809072.26,20088186.63,21454287.41,22913290.11,24471512.56,26135702.21,27913065.38,29811298.45,31838621.21
589,r.rusere,Awkward Trailblazers,23860000,25313454.87,26855448.34,28491373.83,30226953.29,32068257.25,34021726.01,36094192.2,38292904.67,40625553.82,43100298.54
590,x.opira,Awkward Trailblazers,15410000,15948159.84,16505113.71,17081517.95,17678051.82,18295418.3,18934344.93,19595584.65,20279916.68,20988147.49,21721111.67
591,n.kayemba,Awkward Trailblazers,11770000,11810136.4,11850409.67,11890820.28,11931368.68,11972055.36,12012880.79,12053845.43,12094949.76,12136194.26,12177579.41
592,j.arach,Awkward Trailblazers,22530000,23135866,23758024.66,24396914.11,25052984.27,25726697.15,26418527.2,27128961.62,27858500.7,28607658.19,29376961.67
593,q.basemera,Awkward Trailblazers,27060000,28044565.3,29064953.54,30122468.13,31218459.89,32354328.78,33531525.73,34751554.44,36015973.31,37326397.46,38684500.78
594,t.gayakwad,Awkward Trailblazers,34860000,35995841.23,37168691.51,38379756.69,39630281.94,40921552.98,42254897.42,43631686.14,45053334.68,46521304.71,48037105.51
595,k.nambi,Awkward Trailblazers,2.40E+07,26265389.88,28744612.72,31457852.5,34427198.36,37676824.47,41233186.84,45125238.67,49384666.13,54046146.24,59147629.26
596,m.namale,Awkward Trailblazers,5860000,6099396.09,6348572.13,6607927.65,6877878.52,7158857.57,7451315.34,7755720.76,8072561.93,8402346.87,8745604.38
597,b.kaweesa,Awkward Trailblazers,33220000,34071268.91,34944351.75,35839807.51,36758209.49,37700145.7,38666219.21,39657048.54,40673268.06,41715528.4,42784496.87
598,r.arineitwe,Awkward Trailblazers,28740000,29238499.12,29745644.76,30261586.92,30786478.16,31320473.71,31863731.49,32416412.14,32978679.11,33550698.68,34132640
599,d.ochan,Awkward Trailblazers,20940000,21101231.95,21263705.35,21427429.74,21592414.76,21758670.12,21926205.6,22095031.05,22265156.41,22436591.68,22609346.96
600,f.chiumia,Awkward Trailblazers,31220000,32620093.71,34082976.09,35611462.97,37208496.45,38877150.57,40620637.25,42442312.41,44345682.51,46334411.25,48412326.61
601,r.ibrahimovi,Awkward Trailblazers,13380000,13975363,14597217.56,15246742.46,15925168.94,16633783.01,17373927.93,18147006.69,18954484.74,19797892.72,20678829.4
602,b.moss,Awkward Trailblazers,21240000,23182816.03,25303340.83,27617829.35,30144023.41,32901287.62,35910757.92,39195503.5,42780703.72,46693841.06,50964911.83
603,i.yoshida,Awkward Trailblazers,21910000,22622436.38,23358038.69,24117560.22,24901778.72,25711497.25,26547544.99,27410778.08,28302080.48,29222364.9,30172573.75
604,p.martin,Awkward Trailblazers,26060000,27982018.95,30045793.73,32261779.35,34641201.88,37196115.41,39939463.03,42885142.42,46048076.29,49444287.93,53090982.42
605,a.maganda,Blue Jaguars,7470000,7971557.14,8506790.27,9077960.47,9687480.67,10337925.8,11032043.68,11772766.61,12563223.8,13406754.54,14306922.34
606,t.dehghan,Blue Jaguars,20800000,21259950.86,21730072.62,22210590.2,22701733.47,23203737.41,23716842.16,24241293.22,24777341.47,25325243.37,25885261.04
607,k.tukamushaba,Blue Jaguars,27630000,29728072.43,31985461.11,34414263.64,37027496.28,39839163.64,42864333.78,46119218.93,49621262.43,53389232.12,57443321.01
608,k.boyer,Blue Jaguars,15780000,17184844.72,18714758.43,20380875.64,22195322.13,24171303.19,26323199.75,28666673.01,31218778.48,33998090.02,37024835.1
609,q.balodis,Blue Jaguars,18120000,18518578.68,18925924.74,19342231.04,19767694.67,20202517.05,20646904.06,21101066.08,21565218.13,22039579.95,22524376.12
610,y.campbell,Blue Jaguars,16260000,17876105.48,19652838.07,21606162.75,23753631.25,26114539.84,28710102.62,31563642.23,34700799.37,38149763.2,41941524.66
611,m.tetteh,Blue Jaguars,22620000,24249497.63,25996380.87,27869105.94,29876738.22,32028996.13,34336298.23,36809813.55,39461515.76,42304241.06,45351750.37
612,e.daan,Blue Jaguars,22130000,22694017.61,23272410.09,23865543.8,24473794.45,25097547.33,25737197.51,26393150.18,27065820.83,27755635.54,28463031.26
613,g.jee,Blue Jaguars,32550000,35733642.5,39228669.92,43065538.15,47277681.84,51901805.87,56978205.09,62551115.54,68669099.86,75385470.5,82758754.3
614,p.giramia,Blue Jaguars,35720000,38361948.29,41199302.25,44246514.62,47519107.1,51033749.42,54808344.24,58862118.35,63215720.6,67891327.12,72912754.2
615,x.santoso,Blue Jaguars,37040000,37271437.11,37504320.31,37738658.63,37974461.17,38211737.08,38450495.55,38690745.86,38932497.33,39175759.34,39420541.32
616,l.gutierrez,Blue Jaguars,27900000,29496400.15,31184144.15,32968458.58,34854869.05,36849217.38,38957679.61,41186785.19,43543437.16,46034933.57,48668990.02
617,e.kunihira,Blue Jaguars,29330000,29602508.6,29877549.12,30155145.06,30435320.19,30718098.46,31003504.05,31291561.39,31582295.09,31875730.05,32171891.34
618,k.weiss,Blue Jaguars,34980000,37964641.64,41203945.53,44719640.54,48535309.53,52676547.55,57171133.51,62049216.58,67343518.34,73089552.32,79325862.25
619,f.binishak,Blue Jaguars,20710000,21782839,22911254.23,24098124.69,25346478.53,26659500.78,28040541.45,29493124.1,31020954.8,32627931.64,34318154.61
620,f.turunen,Blue Jaguars,2.20E+07,24139650.87,26487397.47,29063478.52,31890101.12,34991632.15,38394808.34,42128966.76,46226297.69,50722122.15,55655196.38
621,k.amer,Blue Jaguars,1.10E+07,11193339.5,11390077.2,11590272.82,11793987.14,12001282.01,12212220.37,12426866.24,12645284.79,12867542.34,13093706.36
622,k.ber,Blue Jaguars,28640000,28780687.72,28922066.54,29064139.85,29206911.06,29350383.6,29494560.93,29639446.49,29785043.77,29931356.27,30078387.49
623,s.aisyah,Blue Jaguars,14620000,15856409.5,17197381.81,18651759.8,20229134.14,21939906.62,23795358.66,25807725.79,27990278.26,30357408.62,32924726.56
624,c.namanda,Blue Jaguars,26200000,27723747.98,29336114.58,31042253.72,32847619.04,34757981.38,36779447.17,38918478.03,41181911.32,43576982.09,46111346.16
625,y.koay,Blue Jaguars,22390000,23502676.98,24670648.74,25896663.16,27183604.7,28534501.13,29952530.73,31441029.68,33003499.97,34643617.65,36365241.4
626,u.lindberg,Blue Jaguars,30660000,33334595.74,36242507.29,39404087.71,42841465.58,46578699.81,50641948.09,55059649.94,59862725.79,65084793.36,70762402.99
627,q.mangwiro,Fiery Governors,18990000,19716790.6,20471397.13,21254884.17,22068357.04,22912963.38,23789894.73,24700388.24,25645728.41,26627248.91,27646334.44
628,u.mustapha,Fiery Governors,19520000,21051403.31,22702949.87,24484065.28,26404914.6,28476460.38,30710525.23,33119859.26,35718212.85,38520415.19,41542458.81
629,u.cardoso,Fiery Governors,19080000,20394756.3,21800109.26,23302301.66,24908006.48,26624356.51,28458976.03,30420014.72,32516183.8,34756794.78,37151800.81
630,h.sugiyama,Fiery Governors,22870000,24741575.21,26766311.5,28956742.86,31326429,33890039.33,36663443.68,39663810.64,42909713.78,46421246.65,50220147.16
631,q.awekonimungu,Fiery Governors,19590000,20208957.35,20847471.01,21506158.87,22185658.36,22886627.03,23609743.21,24355706.66,25125239.26,25919085.68,26738014.14
632,e.wibowo,Fiery Governors,17740000,18275702.67,18827582.19,19396127.07,19981840.55,20585241.07,21206862.76,21847255.82,22506987.13,23186640.63,23886817.93
633,b.ochieng,Fiery Governors,14550000,15917481.2,17413485.08,19050090.82,20840512.88,22799207.7,24941990.38,27286162.41,29850651.36,32656163.71,35725352.03
634,g.nakisuyi,Fiery Governors,21630000,23700957.45,25970198.05,28456706.38,31181284.65,34166726.8,37438009.15,41022499.39,44950185.5,49253926.66,53969728.15
635,f.bello,Fiery Governors,28760000,29530082.11,30320784.06,31132657.97,31966270.73,32822204.43,33701056.75,34603441.34,35529988.33,36481344.67,37458174.68
636,i.salminen,Fiery Governors,27340000,29107305.3,30988852.29,32992025.76,35124687.86,37395208.96,39812500.51,42386050,45125958.21,48042978.88,51148560.85
637,l.akulu,Fiery Governors,6230000,6821247.8,7468607,8177402.74,8953465.57,9803179.35,10733533.8,11752182,12867503.31,14088672.35,15425734.4
638,m.jha,Fiery Governors,23830000,24636394.79,25470077.57,26331971.73,27223031.95,28144245.18,29096631.78,30081246.65,31099180.38,32151560.45,33239552.52
639,y.ademovi,Fiery Governors,29650000,30493322.93,31360632.15,32252609.89,33169957.8,34113397.46,35083670.99,36081541.62,37107794.27,38163236.22,39248697.67
640,y.zia,Fiery Governors,11470000,11694302.22,11922990.8,12156151.51,12393871.8,12636240.85,12883349.56,13135290.62,13392158.53,13654049.63,13921062.15
641,m.sharabi,Fiery Governors,20230000,20679782.72,21139565.66,21609571.16,22090026.51,22581164.04,23083221.24,23596440.92,24121071.24,24657365.9,25205584.24
642,d.kakande,Fiery Governors,30880000,31807018.01,32761865.12,33745376.75,34758413.41,35801861.44,36876633.8,37983670.84,39123941.14,40298442.38,41508202.15
